trip_id,customer_id,flight_number,airline_id,aircraft_id,airport_src,airport_dst,departure_time,departure_date,flight_duration,travel_class,seat_number,price
3287,9566726,FR1830,4296,738B738,30,16,18:30:00,2015-11-01,4:03,business,35G,656
3287,9566726,FR1800,4296,738B738,72,32,18:00:00,2015-11-13,4:03,business,30F,656
3288,9566726,4U1715,2548,320A320,49,75,17:15:00,2017-12-31,2:39,business,13J,556
3288,9566726,4U1300,2548,320A320,24,46,13:00:00,2018-01-30,2:39,business,15A,556
3289,9566726,OA1715,3776,DH4DH8D,77,38,17:15:00,2018-06-20,0:52,business,19E,427
3289,9566726,OA1515,3776,320A320,8,12,15:15:00,2018-07-04,0:52,economy,4F,27
3290,9566726,U20645,2297,319A319,81,9,06:45:00,2018-09-05,2:39,business,27C,555
3290,9566726,U21745,2297,319A319,1,101,17:45:00,2018-10-03,2:39,economy,5B,155
3291,9566726,4U1345,2548,319A319,92,60,13:45:00,2018-10-13,3:12,business,11F,595
3291,9566726,4U1600,2548,319A319,100,101,16:00:00,2018-11-10,3:12,economy,7H,195
3292,3402948,TK1530,4951,320A320,72,78,15:30:00,2013-01-31,1:03,economy,10A,40
3292,3402948,TK1330,4951,320A320,1,30,13:30:00,2013-02-14,1:03,economy,8I,40
3293,3402948,FR2015,4296,738B738,80,36,20:15:00,2016-08-06,2:49,business,22F,568
3293,3402948,FR1045,4296,738B738,59,14,10:45:00,2016-08-18,2:49,economy,3G,168
3294,3402948,U21430,2297,319A319,62,37,14:30:00,2017-01-03,1:28,business,40J,470
3294,3402948,U22230,2297,319A319,9,51,22:30:00,2017-01-10,1:28,business,18E,470
3295,3402948,VY1815,2439,320A320,31,27,18:15:00,2017-02-02,1:27,business,16E,468
3295,3402948,VY1130,2439,320A320,50,103,11:30:00,2017-02-13,1:27,business,14F,468
3296,3402948,VY1130,2439,320A320,63,104,11:30:00,2018-02-13,1:54,economy,5I,102
3296,3402948,VY2130,2439,320A320,82,56,21:30:00,2018-03-05,1:54,economy,4F,102
3297,3402948,VY1045,2439,320A320,44,74,10:45:00,2018-06-18,1:22,economy,3A,63
3297,3402948,VY1000,2439,320A320,95,32,10:00:00,2018-07-17,1:22,business,27B,463
3298,3402948,IB2100,2822,CRKCRJX,5,94,21:00:00,2018-10-25,1:10,economy,8I,48
3298,3402948,IB1115,2822,CRKCRJX,3,1,11:15:00,2018-11-06,1:10,economy,5I,48
3299,3402948,SU0930,130,321A321,37,39,09:30:00,2018-11-13,4:15,economy,8B,271
3299,3402948,SU1930,130,321A321,67,73,19:30:00,2018-12-01,4:15,economy,3E,271
3300,3402948,FR1230,4296,738B738,44,95,12:30:00,2018-12-17,2:55,economy,9E,175
3300,3402948,FR0645,4296,738B738,99,29,06:45:00,2018-12-24,2:55,business,19F,575
3301,432041,JQ1330,3052,320A320,9,31,13:30:00,2010-09-29,1:38,business,38F,482
3301,432041,JQ1830,3052,320A320,78,25,18:30:00,2010-10-27,1:38,business,21E,482
3302,432041,TZ1000,17891,772B772,1,60,10:00:00,2011-04-06,8:13,economy,7F,559
3302,432041,TZ1100,17891,772B772,14,56,11:00:00,2011-05-01,8:13,economy,8F,559
3303,432041,VA1445,5360,773B773,2,12,14:45:00,2015-06-09,8:00,business,43A,943
3303,432041,VA2115,5360,773B773,92,77,21:15:00,2015-07-06,8:00,economy,5F,543
3304,432041,JQ0900,3052,320A320,35,94,09:00:00,2017-02-15,1:36,economy,2C,79
3304,432041,JQ1800,3052,320A320,62,31,18:00:00,2017-03-05,1:36,business,38C,479
3305,432041,QF1615,4089,717B712,14,75,16:15:00,2018-05-27,2:57,economy,10B,178
3305,432041,QF1245,4089,717B712,96,103,12:45:00,2018-06-02,2:57,business,11H,578
3306,8358397,GS1700,690,E90E190,71,104,17:00:00,2010-01-11,2:11,economy,1B,122
3306,8358397,GS1915,690,E90E190,60,49,19:15:00,2010-01-26,2:11,business,20J,522
3307,8358397,OZ2045,28,333A333,100,28,20:45:00,2010-12-26,1:30,economy,4D,73
3307,8358397,OZ2230,28,333A333,96,84,22:30:00,2011-01-11,1:30,economy,2H,73
3308,8358397,ZH1415,4611,738B738,25,19,14:15:00,2017-05-18,1:10,economy,1A,48
3308,8358397,ZH0630,4611,738B738,85,4,06:30:00,2017-06-11,1:10,economy,1E,48
3309,8358397,MU1545,1758,321A321,72,53,15:45:00,2018-01-05,1:50,economy,5D,97
3309,8358397,MU1530,1758,737,63,59,15:30:00,2018-01-22,1:50,economy,1C,97
3310,9075619,AY1430,2350,320A320,97,66,14:30:00,2013-02-26,2:32,economy,7E,148
3310,9075619,AY2200,2350,319A319,59,93,22:00:00,2013-03-16,2:32,business,32I,548
3311,9075619,BE0800,2421,AT7AT72,100,13,08:00:00,2016-11-11,1:04,economy,2A,41
3311,9075619,BE1315,2421,AT7AT72,28,30,13:15:00,2016-11-20,1:04,business,17C,441
3312,9075619,AY1300,2350,333A333,88,27,13:00:00,2017-08-14,8:51,business,17D,1005
3312,9075619,AY1345,2350,333A333,62,96,13:45:00,2017-09-12,8:51,economy,8E,605
3313,9075619,MH0615,3378,321A321,55,59,06:15:00,2018-08-28,2:47,business,26E,566
3313,9075619,MH0600,3378,320A320,3,2,06:00:00,2018-09-17,2:47,business,31F,566
3314,2146656,IR1445,2922,100F100,94,66,14:45:00,2015-05-24,1:48,business,15B,495
3314,2146656,IR0730,2922,320A320,81,31,07:30:00,2015-06-03,1:48,business,21A,495
3315,2146656,Y91230,3148,TU3T134,10,12,12:30:00,2017-06-09,1:09,business,14F,447
3315,2146656,Y92200,3148,TU3T134,66,85,22:00:00,2017-06-17,1:09,business,20I,447
3316,2146656,SV2215,4533,AB6A306,8,90,22:15:00,2017-10-05,2:25,economy,10B,139
3316,2146656,SV0615,4533,AB6A306,66,32,06:15:00,2017-10-13,2:25,economy,5G,139
3317,2146656,EP0930,2923,100F100,38,63,09:30:00,2018-03-17,2:34,business,13G,550
3317,2146656,EP1045,2923,100F100,13,74,10:45:00,2018-04-03,2:34,business,26D,550
3318,2146656,Y90915,3148,F50F50,70,96,09:15:00,2018-09-19,0:48,business,24B,422
3318,2146656,Y90630,3148,F50F50,15,33,06:30:00,2018-10-14,0:48,business,14F,422
3319,2146656,EP1215,2923,100F100,54,13,12:15:00,2018-12-30,1:30,economy,2H,72
3319,2146656,EP1345,2923,100F100,36,16,13:45:00,2019-01-25,1:30,business,27J,472
3320,9052942,UX1445,90,E90E190,89,2,14:45:00,2018-01-15,0:50,business,35C,424
3320,9052942,UX0700,90,E90E190,101,104,07:00:00,2018-01-26,0:50,business,20E,424
3321,9052942,FR1830,4296,738B738,7,101,18:30:00,2018-07-02,4:31,business,43C,690
3321,9052942,FR0715,4296,738B738,67,33,07:15:00,2018-07-24,4:31,business,16H,690
3322,9052942,VY1230,2439,320A320,7,25,12:30:00,2018-08-09,1:36,economy,2G,79
3322,9052942,VY0730,2439,320A320,52,5,07:30:00,2018-08-22,1:36,economy,9E,79
3323,9052942,U21900,2297,320A320,105,2,19:00:00,2018-11-28,2:22,business,27C,535
3323,9052942,U21145,2297,320A320,87,34,11:45:00,2018-12-15,2:22,business,32F,535
3324,9052942,OS1715,491,320A320,35,93,17:15:00,2018-12-20,4:59,business,25B,725
3324,9052942,OS1745,491,320A320,46,91,17:45:00,2019-01-02,4:59,economy,7H,325
3325,3680399,SV1715,4533,320A320,5,8,17:15:00,2017-01-17,2:16,business,15J,528
3325,3680399,SV2030,4533,320A320,46,21,20:30:00,2017-01-30,2:16,business,40D,528
3326,3680399,IR1630,2922,100F100,75,70,16:30:00,2018-06-09,0:59,business,41C,435
3326,3680399,IR1530,2922,100F100,53,55,15:30:00,2018-07-07,0:59,economy,3G,35
3327,3680399,WY0715,3778,E75,85,82,07:15:00,2018-12-30,2:20,business,37F,533
3328,9541876,A52030,1203,CR7CRJ7,44,14,20:30:00,2015-04-21,1:12,economy,8E,50
3328,9541876,A50830,1203,CR7CRJ7,43,31,08:30:00,2015-04-28,1:12,business,27A,450
3329,9541876,ZI2030,21,320A320,66,67,20:30:00,2017-08-23,2:43,business,32A,561
3329,9541876,ZI0845,21,320A320,44,3,08:45:00,2017-09-15,2:43,economy,5D,161
3330,9541876,SS0745,1908,744B744,96,67,07:45:00,2018-12-16,12:14,business,13B,1249
3330,9541876,SS0745,1908,744B744,4,53,07:45:00,2018-12-24,12:14,business,32C,1249
3331,9541876,AF1245,137,320A320,59,10,12:45:00,2018-12-29,2:46,business,26H,564
3331,9541876,AF1530,137,320A320,42,9,15:30:00,2019-01-18,2:46,economy,4D,164
3332,2124331,TK1245,4951,738B738,3,84,12:45:00,2013-09-14,2:59,economy,8J,179
3332,2124331,TK2030,4951,738B738,49,35,20:30:00,2013-09-30,2:59,economy,4I,179
3333,2124331,Y90915,3148,F50F50,87,52,09:15:00,2014-05-19,0:48,business,36F,422
3333,2124331,Y91015,3148,F50F50,90,100,10:15:00,2014-06-03,0:48,business,39F,422
3334,2124331,IR1045,2922,74LB74S,84,22,10:45:00,2018-02-20,3:58,business,39F,652
3334,2124331,IR1430,2922,74LB74S,51,89,14:30:00,2018-02-26,3:58,economy,7G,252
3335,2124331,EP1915,2923,AT7AT72,64,90,19:15:00,2018-07-08,1:29,economy,4A,72
3335,2124331,EP0830,2923,AT7AT72,98,64,08:30:00,2018-07-19,1:29,business,19A,472
3336,2124331,IR1145,2922,100F100,87,47,11:45:00,2018-10-21,1:21,economy,7A,62
3336,2124331,IR1315,2922,M82MD82,31,97,13:15:00,2018-11-07,1:21,economy,10J,62
3337,2124331,EP0830,2923,100F100,83,93,08:30:00,2018-11-22,1:07,economy,10J,45
3337,2124331,EP1300,2923,100F100,77,11,13:00:00,2018-12-15,1:07,business,21G,445
3338,2124331,EP2145,2923,AT7AT72,18,95,21:45:00,2018-12-23,0:50,economy,5H,24
3338,2124331,EP1830,2923,AT7AT72,70,37,18:30:00,2019-01-04,0:50,business,19A,424
3339,230891,SK2130,4319,717B712,2,102,21:30:00,2016-04-28,1:56,business,31F,504
3339,230891,SK1230,4319,717B712,92,96,12:30:00,2016-05-14,1:56,business,31C,504
3340,230891,2N0600,3652,ATPATP,13,90,06:00:00,2018-04-27,0:52,business,44C,427
3340,230891,2N1845,3652,ATPATP,103,67,18:45:00,2018-05-20,0:52,business,41A,427
3341,230891,QR1545,4091,788B788,9,102,15:45:00,2018-09-25,6:14,economy,9C,415
3341,230891,QR2045,4091,788B788,43,104,20:45:00,2018-10-23,6:14,economy,9F,415
3342,230891,W21700,18553,J31JS31,20,26,17:00:00,2018-12-23,0:47,economy,10B,21
3342,230891,W22145,18553,J31JS31,93,20,21:45:00,2019-01-03,0:47,business,20A,421
3343,6879239,FR0645,4296,738B738,53,30,06:45:00,2012-03-20,2:49,business,35H,568
3343,6879239,FR0900,4296,738B738,23,102,09:00:00,2012-04-01,2:49,business,32J,568
3344,6879239,AT0730,4248,738B738,57,86,07:30:00,2018-01-11,6:21,business,14D,824
3344,6879239,AT1200,4248,738B738,72,42,12:00:00,2018-01-16,6:21,business,35H,824
3345,6879239,FR0700,4296,738B738,28,16,07:00:00,2018-08-15,2:22,economy,8C,136
3345,6879239,FR1615,4296,738B738,53,14,16:15:00,2018-08-24,2:22,economy,7G,136
3346,6879239,TP1830,4869,333A333,53,61,18:30:00,2018-12-15,8:01,economy,4C,544
3346,6879239,TP1545,4869,333A333,11,94,15:45:00,2019-01-03,8:01,business,34G,944
3347,2665643,G91230,329,320A320,68,72,12:30:00,2017-12-15,3:11,economy,3D,195
3347,2665643,G91815,329,320A320,80,96,18:15:00,2018-01-09,3:11,economy,5A,195
3348,2665643,SG1315,4375,737,17,105,13:15:00,2018-06-23,2:22,economy,6H,135
3348,2665643,SG1315,4375,737,52,9,13:15:00,2018-07-23,2:22,economy,6I,135
3349,2665643,AI1500,218,77WB77W,89,33,15:00:00,2018-08-20,15:27,business,27A,1482
3349,2665643,AI0930,218,77WB77W,21,85,09:30:00,2018-09-08,15:27,economy,6J,1082
3350,2665643,IX1315,569,738B738,55,7,13:15:00,2018-11-14,4:24,business,29E,682
3350,2665643,IX1315,569,738B738,4,101,13:15:00,2018-11-22,4:24,business,30D,682
3351,2665643,SG0745,4375,737,28,33,07:45:00,2018-12-13,2:03,business,15A,513
3351,2665643,SG0815,4375,737,5,104,08:15:00,2018-12-28,2:03,business,16J,513
3352,1953473,YC0830,9828,CR2CRJ2,9,74,08:30:00,2018-01-09,2:36,economy,5C,152
3352,1953473,YC2115,9828,CR2CRJ2,24,76,21:15:00,2018-01-26,2:36,economy,8C,152
3353,1953473,UN2115,5067,735B735,1,50,21:15:00,2018-06-21,1:56,economy,7H,104
3353,1953473,UN1515,5067,735B735,101,60,15:15:00,2018-07-17,1:56,economy,1G,104
3354,1953473,SU1045,130,319A319,34,29,10:45:00,2018-08-11,2:01,economy,5G,110
3354,1953473,SU0645,130,319A319,23,37,06:45:00,2018-08-26,2:01,business,43D,510
3355,1141280,LH2000,3320,320A320,42,70,20:00:00,2012-02-16,1:12,business,38E,450
3355,1141280,LH1530,3320,319A319,70,76,15:30:00,2012-03-15,1:12,economy,8A,50
3356,1141280,U22215,2297,319A319,21,14,22:15:00,2014-04-29,3:22,business,21F,607
3356,1141280,U20945,2297,319A319,81,83,09:45:00,2014-05-15,3:22,economy,8C,207
3357,1141280,SK1730,4319,73GB737,21,101,17:30:00,2015-07-21,1:31,economy,5H,74
3357,1141280,SK2145,4319,717B712,90,57,21:45:00,2015-08-03,1:31,economy,1C,74
3358,1141280,KM0815,242,320A320,64,13,08:15:00,2017-06-04,2:48,economy,5H,167
3358,1141280,KM0915,242,320A320,86,64,09:15:00,2017-06-19,2:48,business,42I,567
3359,591188,TS0715,1317,330,24,67,07:15:00,2015-07-11,9:59,economy,2E,687
3359,591188,TS1200,1317,330,97,20,12:00:00,2015-07-16,9:59,business,27I,1087
3360,591188,DL1300,2009,E75,60,94,13:00:00,2017-11-11,2:40,business,28F,557
3360,591188,DL1515,2009,E75,82,10,15:15:00,2017-11-23,2:40,economy,8A,157
3361,591188,CX1830,1680,77WB77W,21,34,18:30:00,2018-02-11,5:23,economy,2D,353
3361,591188,CX1145,1680,77WB77W,87,95,11:45:00,2018-03-12,5:23,business,25F,753
3362,4955669,FR1330,4296,738B738,67,34,13:30:00,2017-04-29,2:11,economy,4J,122
3362,4955669,FR1200,4296,738B738,102,59,12:00:00,2017-05-16,2:11,business,44I,522
3363,4955669,NT0600,1539,AT7AT72,103,15,06:00:00,2018-10-24,0:38,business,29A,410
3363,4955669,NT2215,1539,AT7AT72,60,24,22:15:00,2018-11-12,0:38,business,18G,410
3364,4955669,MT0800,4897,320A320,39,12,08:00:00,2018-11-20,3:48,economy,1F,238
3364,4955669,MT1615,4897,320A320,70,25,16:15:00,2018-11-26,3:48,business,32E,638
3365,4955669,VY0630,2439,320A320,59,94,06:30:00,2018-12-18,1:18,business,16F,458
3365,4955669,VY1630,2439,320A320,85,102,16:30:00,2019-01-09,1:18,economy,7I,58
3366,1182280,PS1315,5282,E90E190,54,49,13:15:00,2016-03-07,1:50,economy,4I,97
3366,1182280,PS0845,5282,E90E190,26,86,08:45:00,2016-03-23,1:50,business,32F,497
3367,1182280,UA1230,5209,772B772,66,26,12:30:00,2018-06-09,8:57,economy,2F,612
3367,1182280,UA0815,5209,772B772,80,62,08:15:00,2018-07-07,8:57,business,37H,1012
3368,1182280,OS1600,491,320A320,8,60,16:00:00,2018-08-05,2:05,economy,6G,115
3368,1182280,OS0600,491,321A321,22,21,06:00:00,2018-08-10,2:05,economy,9D,115
3369,1182280,OS1000,491,320A320,40,64,10:00:00,2018-12-29,4:59,economy,10H,325
3369,1182280,OS1715,491,320A320,13,18,17:15:00,2019-01-24,4:59,economy,8J,325
3370,5620107,4N0600,341,737,33,102,06:00:00,2017-03-02,2:35,economy,3F,151
3370,5620107,4N1545,341,737,55,84,15:45:00,2017-03-14,2:35,business,37B,551
3371,7402471,VW1600,1290,ATRAT46,72,103,16:00:00,2018-03-13,1:12,economy,2F,51
3371,7402471,VW2245,1290,ATRAT46,36,55,22:45:00,2018-03-20,1:12,economy,3H,51
3372,7402471,Y41430,5325,319A319,82,23,14:30:00,2018-10-14,3:21,economy,10C,207
3372,7402471,Y40900,5325,320A320,15,25,09:00:00,2018-10-27,3:21,economy,5A,207
3373,7402471,AM1315,321,AT7AT72,75,58,13:15:00,2018-12-25,0:58,business,39C,433
3373,7402471,AM1100,321,AT7AT72,64,36,11:00:00,2019-01-02,0:58,economy,2J,33
3374,2478556,JL2045,2987,E70E170,26,105,20:45:00,2011-12-03,1:56,business,24J,503
3374,2478556,JL0815,2987,E70E170,99,85,08:15:00,2011-12-29,1:56,business,14F,503
3375,3921464,OS1430,491,320A320,64,27,14:30:00,2010-03-19,1:28,business,32I,471
3375,3921464,OS0615,491,100F100,16,90,06:15:00,2010-03-29,1:28,business,29H,471
3376,3921464,AZ1300,596,E75,53,52,13:00:00,2011-11-15,1:16,economy,9I,56
3376,3921464,AZ1400,596,E75,79,91,14:00:00,2011-11-24,1:16,business,14J,456
3377,3921464,FR1230,4296,738B738,74,63,12:30:00,2017-10-13,1:46,economy,4A,91
3377,3921464,FR2100,4296,738B738,28,69,21:00:00,2017-10-23,1:46,business,23A,491
3378,3921464,OS1845,491,320A320,56,80,18:45:00,2018-08-26,2:12,business,22B,523
3378,3921464,OS2230,491,319A319,69,34,22:30:00,2018-09-14,2:12,business,30J,523
3379,3921464,RO0830,5179,DH4DH8D,45,52,08:30:00,2018-09-24,1:16,business,31C,456
3379,3921464,RO1030,5179,DH4DH8D,57,22,10:30:00,2018-10-11,1:16,business,34D,456
3380,3921464,EI1630,837,320A320,25,4,16:30:00,2018-12-29,2:37,economy,10G,153
3380,3921464,EI2015,837,320A320,49,22,20:15:00,2019-01-21,2:37,economy,5J,153
3381,2328781,LH1700,3320,388A388,83,38,17:00:00,2012-07-21,10:11,business,23I,1101
3381,2328781,LH1430,3320,388A388,69,12,14:30:00,2012-08-19,10:11,economy,7D,701
3382,654997,TK1000,4951,321A321,37,60,10:00:00,2015-09-09,2:26,business,27I,540
3382,654997,TK1645,4951,321A321,7,20,16:45:00,2015-09-23,2:26,business,16H,540
3383,654997,TK1845,4951,320A320,79,27,18:45:00,2018-02-03,4:55,economy,6H,320
3383,654997,TK2145,4951,320A320,82,55,21:45:00,2018-02-11,4:55,business,23G,720
3384,654997,PC0900,3926,320A320,6,80,09:00:00,2018-06-03,2:16,economy,1F,128
3384,654997,PC1445,3926,320A320,79,101,14:45:00,2018-06-19,2:16,business,14C,528
3385,654997,U20645,2297,320A320,56,102,06:45:00,2018-12-20,4:11,business,21H,666
3385,654997,U21445,2297,320A320,23,24,14:45:00,2019-01-16,4:11,economy,1J,266
3386,7226155,HU1400,2660,73GB737,76,13,14:00:00,2011-01-27,1:11,business,33J,450
3386,7226155,HU1130,2660,DH4DH8D,61,83,11:30:00,2011-02-17,1:11,business,38H,450
3387,7226155,FR1215,4296,738B738,34,87,12:15:00,2012-04-28,2:01,business,33B,510
3387,7226155,FR1915,4296,738B738,65,30,19:15:00,2012-05-03,2:01,business,37B,510
3388,7226155,AB0930,214,738B738,49,15,09:30:00,2014-09-09,2:42,economy,9E,159
3388,7226155,AB1930,214,738B738,97,53,19:30:00,2014-10-10,2:42,economy,6E,159
3389,7226155,ST1500,2547,73GB737,85,70,15:00:00,2017-02-28,2:40,economy,9C,157
3389,7226155,ST2015,2547,73GB737,58,54,20:15:00,2017-03-20,2:40,economy,6C,157
3390,7226155,W61100,5461,320A320,31,70,11:00:00,2017-09-27,1:58,business,19G,506
3390,7226155,W61000,5461,320A320,49,63,10:00:00,2017-10-23,1:58,business,20D,506
3391,9367440,AZ1745,596,320A320,94,5,17:45:00,2013-12-17,2:57,business,20C,577
3391,9367440,AZ1400,596,E90E190,59,86,14:00:00,2014-01-15,2:57,business,38C,577
3392,9367440,IG1545,3463,320A320,62,55,15:45:00,2015-01-16,4:04,business,41A,658
3392,9367440,IG1700,3463,320A320,14,32,17:00:00,2015-01-30,4:04,business,20E,658
3393,9367440,SX1345,18543,D38D328,51,34,13:45:00,2017-01-10,1:08,business,24H,445
3393,9367440,SX1830,18543,D38D328,79,42,18:30:00,2017-02-10,1:08,economy,7C,45
3394,9367440,AZ0930,596,320A320,101,71,09:30:00,2018-09-01,1:09,economy,4C,47
3394,9367440,AZ0600,596,320A320,9,97,06:00:00,2018-09-22,1:09,business,25J,447
3395,9367440,U21845,2297,319A319,13,26,18:45:00,2018-10-12,1:40,economy,6I,84
3395,9367440,U21600,2297,320A320,41,1,16:00:00,2018-11-01,1:40,economy,6B,84
3396,3294576,WF1145,5439,DH2DH8B,59,46,11:45:00,2010-07-02,0:41,economy,2A,13
3396,3294576,WF0715,5439,DH2DH8B,17,47,07:15:00,2010-07-19,0:41,economy,2A,13
3397,3294576,BM2130,312,ER4E145,10,9,21:30:00,2018-11-24,1:59,economy,3A,107
3397,3294576,BM0715,312,ER4E145,10,98,07:15:00,2018-12-14,1:59,economy,5E,107
3398,3294576,WF1415,5439,DH2DH8B,66,23,14:15:00,2018-12-31,0:42,economy,2J,14
3398,3294576,WF2115,5439,DH1DH8A,79,29,21:15:00,2019-01-19,0:42,economy,10E,14
3399,9272361,OR1745,1299,763B763,70,17,17:45:00,2013-07-08,10:18,business,25I,1109
3399,9272361,OR1930,1299,763B763,63,103,19:30:00,2013-07-23,10:18,economy,3H,709
3400,9272361,U21015,2297,319A319,6,10,10:15:00,2014-05-19,1:27,economy,6H,69
3400,9272361,U22245,2297,319A319,83,33,22:45:00,2014-05-24,1:27,economy,8I,69
3401,9272361,TS0730,1317,310A310,72,33,07:30:00,2015-04-05,7:57,economy,3D,539
3401,9272361,TS1130,1317,310A310,42,12,11:30:00,2015-04-28,7:57,business,20F,939
3402,9272361,KL2000,3090,777,70,38,20:00:00,2017-08-23,12:05,economy,3A,838
3402,9272361,KL2030,3090,777,55,94,20:30:00,2017-09-01,12:05,business,43J,1238
3403,9748859,TS2230,1317,310A310,58,17,22:30:00,2016-10-09,8:29,economy,6E,577
3403,9748859,TS1700,1317,310A310,26,16,17:00:00,2016-11-06,8:29,business,12G,977
3404,7762112,QR1600,4091,320A320,94,56,16:00:00,2012-09-13,5:09,economy,8D,336
3404,7762112,QR2015,4091,320A320,4,27,20:15:00,2012-10-14,5:09,economy,10D,336
3405,7762112,AI2230,218,ATRAT46,43,101,22:30:00,2015-12-18,0:37,business,11F,408
3405,7762112,AI1515,218,ATRAT46,65,20,15:15:00,2016-01-16,0:37,economy,10G,8
3406,7762112,SV2045,4533,333A333,75,78,20:45:00,2018-04-20,4:45,business,34C,707
3406,7762112,SV1230,4533,333A333,75,32,12:30:00,2018-04-26,4:45,economy,4H,307
3407,7762112,AI2115,218,319A319,18,81,21:15:00,2018-09-17,1:00,business,38E,437
3407,7762112,AI2115,218,319A319,67,15,21:15:00,2018-09-23,1:00,business,16F,437
3408,8860264,AY1900,2350,319A319,53,76,19:00:00,2018-11-19,2:42,business,41A,560
3408,8860264,AY0730,2350,320A320,36,28,07:30:00,2018-12-16,2:42,economy,8C,160
3409,8860264,SK1030,4319,717B712,49,60,10:30:00,2018-12-21,1:27,business,21G,469
3409,8860264,SK0800,4319,717B712,102,67,08:00:00,2019-01-03,1:27,economy,4B,69
3410,5139676,PC1645,3926,738B738,100,79,16:45:00,2016-06-07,3:16,economy,10H,200
3410,5139676,PC0945,3926,738B738,24,63,09:45:00,2016-06-22,3:16,economy,7B,200
3411,5139676,FR1115,4296,738B738,79,30,11:15:00,2018-09-11,3:08,business,18B,591
3411,5139676,FR1145,4296,738B738,17,68,11:45:00,2018-10-11,3:08,business,17C,591
3412,5139676,SK1230,4319,SF3SF34,102,41,12:30:00,2018-12-04,0:56,economy,4E,32
3412,5139676,2N0645,3652,SF3SF34,100,7,06:45:00,2018-12-16,0:56,economy,8A,32
3413,5139676,SK0930,4319,SF3SF34,45,24,09:30:00,2018-12-22,1:11,economy,8B,49
3413,5139676,SK1600,4319,SF3SF34,71,102,16:00:00,2019-01-03,1:11,business,41D,449
3414,5815505,MK1930,1057,343A343,44,38,19:30:00,2012-05-20,11:47,business,17A,1217
3414,5815505,MK1645,1057,343A343,62,90,16:45:00,2012-06-19,11:47,business,11C,1217
3415,5815505,ZH0900,4611,738B738,103,94,09:00:00,2014-07-17,2:02,business,36B,511
3415,5815505,ZH1645,4611,738B738,89,13,16:45:00,2014-08-17,2:02,business,44I,511
3416,5815505,ZH1915,4611,738B738,66,77,19:15:00,2016-12-06,2:50,business,40F,569
3416,5815505,ZH1230,4611,738B738,53,69,12:30:00,2016-12-21,2:50,business,13J,569
3417,5815505,MU1230,1758,320A320,27,2,12:30:00,2018-03-07,1:41,business,15D,486
3418,5815505,ZH2215,4611,319A319,94,93,22:15:00,2018-04-08,1:20,economy,9H,60
3418,5815505,ZH2230,4611,319A319,8,45,22:30:00,2018-05-04,1:20,economy,7G,60
3419,5815505,MU1015,1758,320A320,100,71,10:15:00,2018-07-02,1:36,business,14I,480
3419,5815505,MU2100,1758,320A320,86,30,21:00:00,2018-07-20,1:36,business,14G,480
3420,3222554,2N1045,3652,SF3SF34,103,96,10:45:00,2010-06-22,0:52,economy,8E,27
3420,3222554,2N0600,3652,ATPATP,4,49,06:00:00,2010-07-11,0:52,economy,10C,27
3421,226896,FR1000,4296,738B738,104,77,10:00:00,2015-05-28,2:46,business,34C,564
3421,226896,FR1800,4296,738B738,99,105,18:00:00,2015-06-18,2:46,economy,7C,164
3422,226896,LX0915,4559,321A321,44,102,09:15:00,2017-08-08,2:32,economy,2J,147
3422,226896,LX1945,4559,321A321,47,12,19:45:00,2017-09-04,2:32,business,44H,547
3423,226896,FR1615,4296,738B738,48,79,16:15:00,2018-12-12,2:36,business,16E,552
3423,226896,FR1145,4296,738B738,19,73,11:45:00,2018-12-19,2:36,economy,10C,152
3424,226896,LO0945,3210,E95E195,25,30,09:45:00,2018-12-24,2:29,economy,5E,143
3424,226896,LO2015,3210,734B734,44,76,20:15:00,2019-01-21,2:29,economy,1A,143
3425,4741921,TU1030,4870,320A320,68,37,10:30:00,2010-07-26,4:22,business,27H,680
3425,4741921,TU0930,4870,320A320,70,73,09:30:00,2010-08-06,4:22,economy,3B,280
3426,4741921,UN1700,5067,763B763,45,40,17:00:00,2010-11-07,4:13,economy,9F,269
3426,4741921,UN1330,5067,763B763,68,34,13:30:00,2010-11-21,4:13,business,21D,669
3427,4741921,AB1330,214,738B738,41,70,13:30:00,2013-12-22,2:47,economy,5H,166
3427,4741921,AB1100,214,738B738,42,7,11:00:00,2014-01-18,2:47,business,15B,566
3428,4741921,UG0800,5085,CR9CRJ9,13,77,08:00:00,2017-02-26,1:00,business,11F,436
3428,4741921,UG1445,5085,CR9CRJ9,98,24,14:45:00,2017-03-11,1:00,business,35I,436
3429,4741921,TU2100,4870,320A320,32,61,21:00:00,2018-08-15,2:34,economy,10H,150
3429,4741921,TU1000,4870,320A320,47,58,10:00:00,2018-09-09,2:34,economy,7I,150
3430,4741921,MT0945,4897,321A321,84,52,09:45:00,2018-11-18,3:05,economy,2H,187
3430,4741921,MT1300,4897,321A321,81,14,13:00:00,2018-12-12,3:05,business,16C,587
3431,196330,JU1615,19582,319A319,92,58,16:15:00,2014-02-10,2:33,business,22B,549
3431,196330,JU1115,19582,319A319,66,45,11:15:00,2014-03-09,2:33,economy,1C,149
3432,9970230,CU1030,1936,319A319,91,56,10:30:00,2013-07-20,3:15,business,18J,599
3432,9970230,CU1130,1936,319A319,53,24,11:30:00,2013-08-16,3:15,economy,2F,199
3433,9970230,9R2000,4691,AT5AT45,1,8,20:00:00,2014-05-20,0:55,business,27J,430
